"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
48, 7.254144872780066e-01, 3.356924625891737e-02, 9.601398715602145e+04, -9.283805200126837e-01, 3.454828487985538e-01
49, 7.229211845904051e-01, 3.374008690300245e-02, 9.603882230914495e+04, -9.240392628836361e-01, 3.448258677582657e-01
50, 7.204277931061138e-01, 3.390962731887970e-02, 9.606038823126756e+04, -9.202694768592170e-01, 3.442526386357114e-01
51, 7.179343317965236e-01, 3.407813748690187e-02, 9.607695525691386e+04, -9.173735125043165e-01, 3.437154119168275e-01
52, 7.154408132771123e-01, 3.424580151404083e-02, 9.609612099389317e+04, -9.140232858364501e-01, 3.432205961630059e-01
53, 7.129472470902479e-01, 3.441275116541873e-02, 9.610724383872293e+04, -9.120789801511827e-01, 3.427733252998685e-01
54, 7.104536395496054e-01, 3.457908425844201e-02, 9.611786410062655e+04, -9.102225274257988e-01, 3.424122412691135e-01
55, 7.079599959051762e-01, 3.474487528851361e-02, 9.613061724308092e+04, -9.079932409654944e-01, 3.420793356259590e-01
56, 7.054663201777180e-01, 3.491018210672266e-02, 9.614768600564684e+04, -9.050095715351169e-01, 3.417717106183651e-01
57, 7.029726153647533e-01, 3.507505020325016e-02, 9.615829687029144e+04, -9.031547614779918e-01, 3.414374472727474e-01
58, 7.004788839717855e-01, 3.523951551871667e-02, 9.616439720535818e+04, -9.020884051335635e-01, 3.411005667588070e-01
59, 6.979851279013634e-01, 3.540360635738229e-02, 9.617553317015459e+04, -9.001418060398976e-01, 3.408078401157628e-01
60, 6.954913486184072e-01, 3.556734463066365e-02, 9.618294043548249e+04, -8.988469944777707e-01, 3.404697569236085e-01
61, 6.929975474067591e-01, 3.573074660209408e-02, 9.618987029831503e+04, -8.976356342628583e-01, 3.401088669325097e-01
62, 6.905037247022527e-01, 3.589382326893958e-02, 9.619705725892038e+04, -8.963793326081425e-01, 3.398483136667029e-01
63, 6.880098812191036e-01, 3.605658019139507e-02, 9.620054424270151e+04, -8.957697976830540e-01, 3.397142019966809e-01
64, 6.855160170189902e-01, 3.621901690977741e-02, 9.620135310906418e+04, -8.956284054860369e-01, 3.394983998011830e-01
65, 6.830221312746021e-01, 3.638112548433214e-02, 9.620366624667672e+04, -8.952240622914946e-01, 3.392885640094756e-01
66, 6.805282230193599e-01, 3.654288748578317e-02, 9.620534317494633e+04, -8.949309303438403e-01, 3.391298360836048e-01
67, 6.780342900956191e-01, 3.670426803877562e-02, 9.620766258541548e+04, -8.945254906356849e-01, 3.389786230757509e-01
68, 6.755403282379356e-01, 3.686520245430477e-02, 9.620614951528239e+04, -8.947899797036353e-01, 3.387718265909486e-01
69, 6.730463556128705e-01, 3.702596763874732e-02, 9.619723652960375e+04, -8.963479955703429e-01, 3.386286064910087e-01
70, 6.705524196582827e-01, 3.718729767136215e-02, 9.617888476149563e+04, -8.995559381078345e-01, 3.386389965832561e-01
71, 6.680585013003731e-01, 3.734890295712728e-02, 9.615033915738437e+04, -9.045457928808156e-01, 3.387840318642835e-01
