"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          45, 2.26743001e+00, 1.41338439e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.36230326e+00, 1.25177354e+00, 2.36049938e+00, 0.00000000e+00, 1.60425573e+00, 4.00000000e+00, 0.00000000e+00, -2.15598087e+00, 4.17247865e-01, 3.88578717e-01, 3.29811951e+00, 0.00000000e+00, 9.0000000000, 2.8266116963, 0.1237478311
          46, 2.24100822e+00, 1.37569835e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.33972914e+00, 1.21602239e+00, 2.33151310e+00, 0.00000000e+00, 1.62899680e+00, 4.00000000e+00, 0.00000000e+00, -2.14916598e+00, 4.10729603e-01, 3.83433500e-01, 3.30502382e+00, 0.00000000e+00, 9.0000000000, 2.7603062343, 0.1259579216
          47, 2.21590864e+00, 1.33937660e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.31815243e+00, 1.18153997e+00, 2.30394098e+00, 0.00000000e+00, 1.65443285e+00, 4.00000000e+00, 0.00000000e+00, -2.14269620e+00, 4.04292495e-01, 3.78800160e-01, 3.31163429e+00, 0.00000000e+00, 9.0000000000, 2.6960933720, 0.1278611222
          48, 2.19205788e+00, 1.30437097e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.29753673e+00, 1.14828336e+00, 2.27770646e+00, 0.00000000e+00, 1.68054789e+00, 4.00000000e+00, 0.00000000e+00, -2.13678054e+00, 3.98127279e-01, 3.74823075e-01, 3.31772036e+00, 0.00000000e+00, 9.0000000000, 2.6365151077, 0.1298538944
          49, 2.16936474e+00, 1.27060411e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.27782667e+00, 1.11618175e+00, 2.25271314e+00, 0.00000000e+00, 1.70734906e+00, 4.00000000e+00, 0.00000000e+00, -2.13155587e+00, 3.92400890e-01, 3.71608774e-01, 3.32312871e+00, 0.00000000e+00, 9.0000000000, 2.5831925133, 0.1318309819
          50, 2.14773012e+00, 1.23798318e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.25895672e+00, 1.08514943e+00, 2.22885570e+00, 0.00000000e+00, 1.73486212e+00, 4.00000000e+00, 0.00000000e+00, -2.12710016e+00, 3.87254236e-01, 3.69226870e-01, 3.32776953e+00, 0.00000000e+00, 9.0000000000, 2.5369959165, 0.1338331657
          51, 2.12705391e+00, 1.20640939e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.24085739e+00, 1.05509486e+00, 2.20602738e+00, 0.00000000e+00, 1.76312779e+00, 4.00000000e+00, 0.00000000e+00, -2.12344692e+00, 3.82800611e-01, 3.67712726e-01, 3.33160110e+00, 0.00000000e+00, 9.0000000000, 2.4982517763, 0.1359814626
          52, 2.10723930e+00, 1.17578414e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.22345927e+00, 1.02592640e+00, 2.18412472e+00, 0.00000000e+00, 1.79219912e+00, 4.00000000e+00, 0.00000000e+00, -2.12059770e+00, 3.79125896e-01, 3.67071457e-01, 3.33461628e+00, 0.00000000e+00, 9.0000000000, 2.4669271924, 0.1381456787
          53, 2.08819524e+00, 1.14601248e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.20669546e+00, 9.97555716e-01, 2.16305029e+00, 0.00000000e+00, 1.82214005e+00, 4.00000000e+00, 0.00000000e+00, -2.11853201e+00, 3.76287969e-01, 3.67282126e-01, 3.33683195e+00, 0.00000000e+00, 9.0000000000, 2.4427695807, 0.1405193311
          54, 2.06983742e+00, 1.11700538e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.19050271e+00, 9.69899852e-01, 2.14271376e+00, 0.00000000e+00, 1.85302368e+00, 4.00000000e+00, 0.00000000e+00, -2.11721446e+00, 3.74319336e-01, 3.68302182e-01, 3.33828111e+00, 0.00000000e+00, 9.0000000000, 2.4254033172, 0.1425956042
